2018-05-07 11:46:51, INFO, 183.128.129.122, File[ E:\msw\unionpay\pay.php ], Line[142]------ ============处理前台请求开始=============== 
2018-05-07 11:46:51, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[16]------ =====签名报文开始====== 
2018-05-07 11:46:51, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://msw.unohacha.com/unionpay/BackReceive.php&bizType=000201&certId=73944830873&channelType=08&currencyCode=156&defaultPayType=0001&encoding=utf-8&frontUrl=http://msw.unohacha.com/unionpay/FrontReceive.php&merId=310420173990262&orderId=MS201805071146485318&reqReserved= 透传信息&signMethod=01&txnAmt=19800&txnSubType=01&txnTime=20180507114651&txnType=01&version=5.0.0 
2018-05-07 11:46:51, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[25]------ 摘要sha1x16 >39d2f4a6ec6948fcd86a52d159ff79b34a30d3b8 
2018-05-07 11:46:52, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[33]------ 签名串为 >ZU/BTx9XuUYsg6lRelp3XDcmpv4JId9M/qdPej8k+qg0IfM/hzgPG83NkAaU46lLYHWwgKbd/R3/VfmZgCFu+wJuYMsmZi5wkkBLpeQvGDxEnNozMDlSoPZnHz1fZP3vhXU0c9zc/NU9Pas0sDBpaACplSXGWHkMKHSO9Nw9kB9mjgOPDXoeQBttf75+qoDFQyR/1cdfxNl9kyE59akCVDvDliqhGXKcekyKaga3SZTlnpkYcmF3/tTrOTXq5WR98S9eFSRWYXUzPUZVd8pMGmPGF+MaWvC/4qdMtcjYNx2Hxr5AHc3hLI20xY44wzhE4jjfXzmsHRyvRvV9sn0lvg== 
2018-05-07 11:46:52, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[38]------ =====签名报文结束====== 
2018-05-07 11:46:52, INFO, 183.128.129.122, File[ E:\msw\unionpay\pay.php ], Line[172]------ 前台请求地址为>https://gateway.95516.com/gateway/api/frontTransReq.do 
2018-05-07 11:47:56, INFO, 183.128.129.122, File[ E:\msw\unionpay\pay.php ], Line[142]------ ============处理前台请求开始=============== 
2018-05-07 11:47:56, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[16]------ =====签名报文开始====== 
2018-05-07 11:47:56, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://msw.unohacha.com/unionpay/BackReceive.php&bizType=000201&certId=73944830873&channelType=08&currencyCode=156&defaultPayType=0001&encoding=utf-8&frontUrl=http://msw.unohacha.com/unionpay/FrontReceive.php&merId=310420173990262&orderId=MS201805071146485318&reqReserved= 透传信息&signMethod=01&txnAmt=19800&txnSubType=01&txnTime=20180507114756&txnType=01&version=5.0.0 
2018-05-07 11:47:56, INFO, 183.128.129.122, File[ E:\msw\unionpay\func\secureUtil.php ], Line[25]------ 摘要sha1x16 >6af43525573b9d33f4f91a3d35fcb28207a2922c 
